year,state,month,avg_wind_speed_mph,avg_rainfall_in,max_temperature_f,palmer_hydrological_drought_index,avg_humidity_pct
2005,WA,2,11.4,3.69,47.3,0.68,85
2005,WA,3,12.9,6.13,55.0,-0.92,64
2005,WA,4,11.5,1.44,61.3,2.03,63
2005,WA,5,11.2,2.43,65.0,-2.15,53
2005,WA,6,11.5,2.16,72.2,1.87,63
2005,WA,7,12.0,0.54,80.3,-2.32,50
2005,WA,8,11.4,0.61,82.1,0.59,43
2005,WA,9,9.3,1.54,69.0,2.24,64
2005,WA,10,9.6,2.13,57.5,-2.11,61
2005,WA,11,9.8,6.33,46.9,0.0,87
2005,WA,12,10.4,7.83,40.4,2.2,86
2006,WA,1,10.1,3.71,42.4,2.14,75
2006,WA,2,9.0,3.03,48.1,-1.69,72
2006,WA,3,12.9,2.13,58.0,-1.79,65
2006,WA,4,13.0,3.05,59.5,2.09,70
2006,WA,5,12.5,1.27,63.7,2.27,62
2006,WA,6,12.0,1.12,74.0,-0.07,51
2006,WA,7,9.8,0.59,76.7,-0.32,52
2006,WA,8,10.8,0.42,76.0,-2.0,44
2006,WA,9,11.4,1.09,72.9,0.89,50
2006,WA,10,11.7,4.2,63.2,0.04,68
2006,WA,11,9.4,6.87,53.3,1.76,73
2006,WA,12,10.3,7.23,49.1,0.6,84
2007,WA,1,9.3,6.45,40.8,-2.51,86
2007,WA,2,9.5,4.41,51.3,0.46,85
2007,WA,3,10.7,2.08,52.4,1.1,74
2007,WA,4,13.1,2.89,64.2,-0.75,59
2007,WA,5,11.5,1.96,73.8,-1.53,66
2007,WA,6,11.7,2.33,75.2,-0.26,55
2007,WA,7,9.5,0.47,85.9,-0.01,54
2007,WA,8,8.9,0.88,85.5,-2.31,58
2007,WA,9,10.4,2.03,73.8,-0.39,60
2007,WA,10,10.9,5.31,59.5,0.21,65
2007,WA,11,10.4,8.47,54.4,0.06,74
2007,WA,12,10.9,8.68,38.5,1.12,88
2008,WA,1,10.3,3.22,49.0,0.14,79
2008,WA,2,10.3,4.75,53.0,0.73,79
2008,WA,3,12.8,5.96,52.0,0.15,78
2008,WA,4,12.9,2.75,61.0,-0.31,66
2008,WA,5,10.9,1.94,72.4,1.8,57
2008,WA,6,12.2,1.04,70.5,-0.47,60
2008,WA,7,11.2,0.39,77.8,0.28,45
2008,WA,8,8.7,1.19,80.4,0.71,43
2008,WA,9,9.7,1.66,68.9,-0.04,65
2008,WA,10,10.7,3.38,58.9,-2.6,72
2008,WA,11,11.7,4.83,54.4,-1.66,75
2008,WA,12,10.8,5.4,48.3,1.37,88
2009,WA,1,11.0,7.15,42.5,1.34,77
2009,WA,2,10.5,2.63,44.6,-1.28,73
2009,WA,3,12.4,5.81,51.8,0.15,71
2009,WA,4,12.7,2.35,57.8,0.04,65
2009,WA,5,11.6,1.75,73.0,2.48,51
2009,WA,6,11.3,1.21,77.1,-2.14,64
2009,WA,7,11.2,0.9,79.3,0.45,47
2009,WA,8,11.6,0.51,75.8,-1.68,55
2009,WA,9,10.2,1.24,73.4,1.64,58
2009,WA,10,12.0,3.17,57.4,0.11,73
2009,WA,11,10.6,4.09,56.0,-0.67,86
2009,WA,12,10.0,6.26,46.3,-2.06,88
2010,WA,1,11.1,4.87,50.7,0.49,89
2010,WA,2,11.2,2.27,46.5,-1.76,86
2010,WA,3,12.7,2.88,50.6,-0.42,76
2010,WA,4,13.7,3.95,58.4,1.5,60
2010,WA,5,10.3,2.19,62.7,-1.08,65
2010,WA,6,9.7,1.21,79.2,-0.91,62
2010,WA,7,11.0,0.89,83.6,-1.13,54
2010,WA,8,11.3,1.15,79.6,-2.42,47
2010,WA,9,9.3,1.82,72.5,2.33,64
2010,WA,10,9.5,1.97,60.6,1.23,71
2010,WA,11,11.9,8.1,55.3,-1.05,75
2010,WA,12,9.3,4.83,38.4,0.96,91
2011,WA,1,9.6,5.69,47.0,1.77,76
2011,WA,2,11.5,4.37,52.1,-0.82,85
2011,WA,3,12.9,2.53,58.5,-0.94,76
2011,WA,4,11.9,2.04,60.0,0.4,63
2011,WA,5,11.7,2.62,64.8,-0.01,58
2011,WA,6,12.4,1.51,73.7,0.7,51
2011,WA,7,9.3,0.49,79.0,-1.58,49
2011,WA,8,9.4,0.67,86.9,1.21,54
2011,WA,9,11.7,1.9,74.6,1.74,58
2011,WA,10,10.4,4.76,68.1,-0.99,64
2011,WA,11,9.9,8.4,51.5,1.69,86
2011,WA,12,9.5,4.82,46.7,-2.38,83
2012,WA,1,11.5,5.14,46.0,0.67,89
2012,WA,2,9.1,5.03,46.6,0.58,74
2012,WA,3,12.3,2.4,52.7,0.38,78
2012,WA,4,12.6,2.7,60.8,-1.81,65
2012,WA,5,13.0,1.85,72.4,1.3,66
2012,WA,6,11.1,2.57,74.5,1.62,51
2012,WA,7,10.7,0.47,82.0,-2.63,51
2012,WA,8,9.9,0.74,85.7,0.64,45
2012,WA,9,9.2,1.41,73.2,-0.45,62
2012,WA,10,10.3,4.88,60.7,-2.6,74
2012,WA,11,9.5,6.3,48.9,1.35,73
2012,WA,12,9.0,7.29,45.0,0.62,84
2013,WA,1,11.5,7.99,43.6,-2.24,84
2013,WA,2,11.8,4.31,49.2,-1.37,74
2013,WA,3,11.1,2.33,51.7,-0.33,75
2013,WA,4,12.9,1.7,63.7,1.15,63
2013,WA,5,11.2,2.84,71.5,2.08,63
2013,WA,6,12.1,2.57,77.7,0.72,61
2013,WA,7,10.2,0.87,86.9,2.06,48
2013,WA,8,10.1,0.93,76.6,2.17,57
2013,WA,9,10.6,1.01,71.2,0.95,52
2013,WA,10,12.2,4.05,59.8,0.9,67
2013,WA,11,9.8,8.66,50.2,-2.57,76
2013,WA,12,10.0,6.41,49.0,-2.28,81
2014,WA,1,9.0,3.71,46.1,-1.08,86
2014,WA,2,11.4,4.0,50.8,2.28,81
2014,WA,3,12.6,4.2,59.1,2.44,75
2014,WA,4,12.2,3.52,64.5,1.6,67
2014,WA,5,13.2,3.22,73.8,-0.89,57
2014,WA,6,9.9,1.95,72.4,-1.43,64
2014,WA,7,9.3,0.44,83.9,0.17,51
2014,WA,8,9.8,0.94,82.6,1.71,51
2014,WA,9,10.3,1.58,74.4,2.31,59
2014,WA,10,11.3,4.65,61.1,-1.87,65
2014,WA,11,11.6,7.01,52.0,-2.44,88
2014,WA,12,10.3,7.16,40.6,-1.91,76
2015,WA,1,11.4,5.64,47.6,1.97,84
2015,WA,2,9.9,6.18,46.2,-0.08,82
2015,WA,3,10.7,2.61,52.1,0.26,76
2015,WA,4,10.7,2.12,65.5,1.98,64
2015,WA,5,11.2,2.74,64.5,0.86,53
2015,WA,6,10.1,1.69,78.6,1.08,52
2015,WA,7,9.5,0.58,76.4,-0.51,55
2015,WA,8,10.5,0.84,79.6,-2.62,58
2015,WA,9,11.1,1.13,78.4,-0.03,55
2015,WA,10,12.3,2.64,63.3,-0.48,61
2015,WA,11,9.7,6.65,51.7,-0.64,74
2015,WA,12,8.6,9.53,40.9,1.13,90
1992,WI,1,11.6,1.11,25.5,-0.21,80
1992,WI,2,12.4,0.54,28.1,-0.8,73
1992,WI,3,14.9,1.02,36.7,-0.02,69
1992,WI,4,14.8,2.63,55.2,1.09,61
1992,WI,5,13.3,4.65,61.6,1.08,54
1992,WI,6,11.4,3.63,78.9,2.48,68
1992,WI,7,11.6,4.32,81.6,0.91,58
1992,WI,8,10.2,4.98,77.9,-1.51,74
1992,WI,9,11.4,3.01,75.4,-0.13,68
1992,WI,10,12.6,1.5,59.8,-1.46,70
1992,WI,11,12.6,2.58,38.8,-0.46,81
1992,WI,12,13.4,1.94,32.2,-2.5,77
1993,WI,1,12.8,0.66,30.0,2.08,80
1993,WI,2,12.9,0.59,22.2,-1.68,68
1993,WI,3,15.2,2.24,39.6,-0.23,73
1993,WI,4,13.9,3.63,52.4,-0.6,56
1993,WI,5,12.8,2.49,68.8,0.8,57
1993,WI,6,9.9,3.74,76.8,0.27,58
1993,WI,7,11.6,5.61,75.9,1.12,68
1993,WI,8,9.4,4.86,81.4,0.27,77
1993,WI,9,10.3,5.09,66.5,0.54,63
1993,WI,10,13.1,2.66,60.6,-1.26,74
1993,WI,11,12.8,1.7,39.6,1.36,70
1993,WI,12,11.9,1.33,22.9,1.42,79
1994,WI,1,11.8,1.22,20.4,-1.1,76
1994,WI,2,14.4,0.72,28.8,-0.52,66
1994,WI,3,13.2,1.59,37.0,1.96,62
1994,WI,4,12.3,3.32,53.9,-0.11,69
1994,WI,5,11.6,3.49,70.0,1.37,59
1994,WI,6,9.9,5.33,77.0,0.01,61
1994,WI,7,10.3,3.47,85.0,-1.39,57
1994,WI,8,9.9,5.68,76.8,-0.03,75
1994,WI,9,9.7,2.58,76.9,1.46,67
1994,WI,10,11.4,1.4,59.5,1.66,67
1994,WI,11,11.7,1.81,40.8,0.39,78
1994,WI,12,12.9,2.02,32.1,-0.44,77
1995,WI,1,13.5,0.95,22.0,-0.7,79
1995,WI,2,13.2,1.13,26.0,0.33,71
1995,WI,3,13.8,1.69,41.3,-1.44,61
1995,WI,4,13.3,2.94,51.5,-0.36,65
1995,WI,5,12.4,2.45,62.1,-1.11,59
1995,WI,6,12.6,4.12,70.1,0.47,67
1995,WI,7,10.0,4.12,84.9,0.3,72
1995,WI,8,8.8,5.48,78.8,2.39,61
1995,WI,9,10.1,2.33,66.8,-1.97,64
1995,WI,10,12.8,2.04,60.3,0.1,67
1995,WI,11,13.5,2.58,45.8,-1.35,81
1995,WI,12,13.7,2.23,27.9,-0.95,81
1996,WI,1,12.4,0.89,29.3,1.6,74
1996,WI,2,12.6,1.27,33.5,0.68,67
1996,WI,3,13.1,2.21,40.0,2.03,64
1996,WI,4,12.6,3.54,50.0,2.11,64
1996,WI,5,11.1,2.53,68.4,1.96,59
1996,WI,6,10.4,2.23,77.0,2.23,56
1996,WI,7,11.1,2.49,84.6,0.92,66
1996,WI,8,8.5,5.77,81.3,-0.45,77
1996,WI,9,11.8,3.52,67.9,-2.16,75
1996,WI,10,12.3,2.87,64.2,-1.03,74
1996,WI,11,11.7,3.39,47.5,-0.46,79
1996,WI,12,13.0,2.13,26.8,1.63,84
1997,WI,1,13.5,0.89,22.8,-1.87,81
1997,WI,2,11.7,1.42,24.5,0.41,77
1997,WI,3,13.1,1.9,40.5,1.61,65
1997,WI,4,15.0,4.57,59.9,-1.7,70
1997,WI,5,13.6,3.17,62.6,0.91,56
1997,WI,6,12.3,5.76,73.1,2.07,58
1997,WI,7,11.1,4.91,80.6,-0.83,58
1997,WI,8,11.2,6.02,74.8,-2.04,71
1997,WI,9,10.6,4.67,76.2,2.26,62
1997,WI,10,11.3,1.45,63.3,2.04,59
1997,WI,11,12.7,3.07,38.4,0.93,76
1997,WI,12,11.3,2.26,32.0,1.62,71
1998,WI,1,13.9,1.74,25.4,-1.08,74
1998,WI,2,13.9,1.08,22.3,-0.9,79
1998,WI,3,15.6,2.65,35.4,1.26,70
1998,WI,4,12.5,2.63,50.2,2.45,66
1998,WI,5,13.3,2.06,69.7,0.88,58
1998,WI,6,10.3,4.75,76.7,1.06,67
1998,WI,7,10.8,5.75,77.9,2.22,61
1998,WI,8,11.4,5.72,80.3,-0.81,67
1998,WI,9,11.2,2.2,69.6,-2.32,70
1998,WI,10,10.7,1.41,61.4,-0.43,59
1998,WI,11,13.2,1.48,45.1,-2.28,72
1998,WI,12,11.4,2.0,23.1,0.21,80
1999,WI,1,12.4,0.88,26.1,-0.32,68
1999,WI,2,14.4,1.51,24.2,-2.33,75
1999,WI,3,14.6,1.62,42.8,-1.21,72
1999,WI,4,12.8,3.03,50.6,-0.68,56
1999,WI,5,13.9,1.83,73.2,-2.01,55
1999,WI,6,10.7,3.53,77.7,2.37,64
1999,WI,7,9.5,5.36,76.0,-0.76,65
1999,WI,8,8.9,4.15,80.4,-0.96,64
1999,WI,9,11.2,4.7,70.7,0.44,74
1999,WI,10,12.6,3.27,57.2,-1.22,69
1999,WI,11,14.1,1.18,38.7,0.99,76
1999,WI,12,12.7,1.44,32.2,-0.18,84
2000,WI,1,12.9,1.29,22.5,-0.19,70
2000,WI,2,12.3,1.42,22.9,0.8,72
2000,WI,3,13.2,1.76,36.8,-2.24,62
2000,WI,4,13.9,3.84,54.3,1.95,65
2000,WI,5,12.0,4.38,61.7,2.52,60
2000,WI,6,11.7,5.17,72.1,-0.82,59
2000,WI,7,9.9,3.02,78.0,1.98,67
2000,WI,8,10.8,2.44,80.7,0.61,64
2000,WI,9,10.8,3.13,71.5,-1.55,65
2000,WI,10,11.6,3.2,59.8,-0.69,61
2000,WI,11,14.3,2.17,46.9,0.89,72
2000,WI,12,12.9,1.3,28.5,-1.67,76
2001,WI,1,13.1,1.12,26.0,0.69,75
2001,WI,2,12.8,0.88,31.2,1.67,78
2001,WI,3,14.8,2.27,41.8,-0.83,66
2001,WI,4,13.5,3.87,53.9,-0.28,56
2001,WI,5,12.5,2.0,67.9,-1.65,67
2001,WI,6,10.7,4.43,77.8,0.83,60
2001,WI,7,11.6,5.25,85.2,1.81,60
2001,WI,8,10.2,3.8,75.2,0.55,65
2001,WI,9,11.0,3.49,68.8,-1.91,69
2001,WI,10,12.4,1.98,57.9,1.62,62
2001,WI,11,12.5,1.93,39.6,1.47,77
2001,WI,12,13.1,1.29,31.0,0.86,81
2002,WI,1,12.7,1.52,20.9,0.38,82
2002,WI,2,13.0,1.5,24.0,1.92,73
2002,WI,3,13.9,1.97,45.8,-1.93,64
2002,WI,4,14.0,1.81,61.0,-0.21,70
2002,WI,5,11.7,4.64,67.5,2.18,52
2002,WI,6,10.6,3.57,77.3,0.38,68
2002,WI,7,11.1,3.4,84.1,0.02,62
2002,WI,8,10.4,2.46,84.4,-2.05,73
2002,WI,9,9.7,4.15,73.0,1.85,67
2002,WI,10,10.9,3.1,64.7,-1.45,59
2002,WI,11,12.0,2.63,41.9,2.18,70
2002,WI,12,11.5,2.12,26.4,-2.13,75
2003,WI,1,14.0,0.66,29.4,1.31,68
2003,WI,2,14.0,1.02,31.8,0.67,80
2003,WI,3,13.1,1.21,40.0,-1.35,64
2003,WI,4,12.6,2.27,54.5,0.89,59
2003,WI,5,11.5,5.12,62.8,0.2,67
2003,WI,6,12.3,3.9,74.3,-1.71,62
2003,WI,7,9.5,3.35,84.6,0.8,70
2003,WI,8,9.1,6.01,73.6,-0.17,74
2003,WI,9,11.2,4.12,73.9,0.08,71
2003,WI,10,10.8,1.3,62.5,-1.71,67
2003,WI,11,12.8,2.47,42.4,-2.48,82
2003,WI,12,13.4,0.97,24.8,1.59,71
2004,WI,1,13.9,0.68,25.7,-0.51,76
2004,WI,2,13.2,0.99,29.7,-2.54,78
2004,WI,3,13.0,2.64,38.5,-1.0,62
2004,WI,4,14.4,3.41,52.0,0.98,56
2004,WI,5,11.7,3.29,72.3,0.96,56
2004,WI,6,9.8,2.11,79.5,-1.37,65
2004,WI,7,10.1,5.52,80.6,-2.05,73
2004,WI,8,10.6,5.4,78.5,0.92,71
2004,WI,9,9.8,2.07,74.4,-0.71,63
2004,WI,10,13.4,2.98,60.6,1.45,62
2004,WI,11,12.3,1.31,43.0,1.94,75
2004,WI,12,13.3,1.05,24.7,0.79,82
2005,WI,1,13.5,0.9,24.9,-1.44,82
2005,WI,2,12.6,1.25,24.7,-2.12,68
2005,WI,3,13.1,1.13,45.0,2.38,70
2005,WI,4,12.5,3.78,60.0,-0.16,61
2005,WI,5,13.4,3.26,67.0,1.39,59
2005,WI,6,10.3,4.42,78.9,0.74,68
2005,WI,7,9.7,4.42,79.9,0.93,72
2005,WI,8,10.3,4.29,77.5,2.4,69
2005,WI,9,9.9,4.94,66.6,0.74,72
2005,WI,10,11.6,2.43,57.5,0.34,61
2005,WI,11,12.2,2.52,48.9,2.34,76
2005,WI,12,13.7,1.65,25.2,0.75,82
2006,WI,1,11.4,1.28,19.3,1.52,71
2006,WI,2,12.3,0.84,26.0,-1.93,65
2006,WI,3,13.3,1.6,38.6,1.21,67
2006,WI,4,14.5,4.5,51.3,2.17,67
2006,WI,5,13.6,2.9,68.6,-1.87,59
2006,WI,6,12.3,3.78,72.1,2.7,65
2006,WI,7,9.5,4.62,77.0,-0.13,58
2006,WI,8,9.6,4.02,81.7,2.1,74
2006,WI,9,10.4,5.31,75.8,-1.18,64
2006,WI,10,13.5,3.38,61.2,0.25,73
2006,WI,11,14.0,3.29,42.2,1.22,69
2006,WI,12,12.8,1.92,33.4,-0.34,81
2007,WI,1,13.4,1.06,24.1,-0.77,76
2007,WI,2,13.7,0.75,25.5,0.64,74
2007,WI,3,13.2,2.69,35.5,-1.38,70
2007,WI,4,14.7,1.86,61.5,1.98,70
2007,WI,5,13.3,3.86,64.4,1.86,64
2007,WI,6,10.1,4.07,77.9,1.28,58
2007,WI,7,9.2,2.18,76.3,-0.43,70
2007,WI,8,8.9,4.7,85.0,-1.0,63
2007,WI,9,10.2,2.8,72.6,-2.03,70
2007,WI,10,11.2,1.54,58.9,-1.02,68
2007,WI,11,13.7,2.41,39.5,-2.19,75
2007,WI,12,11.1,2.33,31.2,-2.45,74
2008,WI,1,12.8,1.48,26.2,0.31,68
2008,WI,2,14.4,1.2,27.7,-2.47,72
2008,WI,3,14.2,1.07,44.9,1.75,65
2008,WI,4,13.5,3.8,61.4,-0.05,67
2008,WI,5,13.7,2.58,62.9,-1.64,65
2008,WI,6,11.6,4.38,77.2,2.58,63
2008,WI,7,11.0,2.39,81.8,-2.26,62
2008,WI,8,10.5,2.59,74.6,1.69,74
2008,WI,9,9.9,2.92,69.3,-2.39,63
2008,WI,10,13.0,2.72,54.4,0.46,65
2008,WI,11,12.0,2.39,47.9,-1.16,81
2008,WI,12,12.6,1.45,27.6,1.72,76
2009,WI,1,12.4,0.92,22.9,-0.62,70
2009,WI,2,13.9,1.42,30.3,-1.24,66
2009,WI,3,13.9,1.84,38.1,-1.76,71
2009,WI,4,13.7,1.85,60.1,2.25,59
2009,WI,5,13.3,1.95,61.7,0.44,66
2009,WI,6,11.0,5.47,77.5,-0.3,55
2009,WI,7,11.4,4.13,76.2,-1.37,59
2009,WI,8,10.3,2.67,75.4,-0.97,65
2009,WI,9,10.8,3.09,76.9,1.21,70
2009,WI,10,11.2,1.56,56.7,-0.68,62
2009,WI,11,11.9,3.5,41.2,-1.55,80
2009,WI,12,13.6,1.83,29.9,-1.23,75
2010,WI,1,11.5,1.31,19.9,1.65,69
2010,WI,2,12.6,0.61,28.0,-1.35,78
2010,WI,3,13.4,1.81,43.7,-0.17,64
2010,WI,4,14.0,4.43,56.2,-1.38,55
2010,WI,5,13.1,2.64,66.5,-1.08,57
2010,WI,6,10.6,4.4,81.7,-0.12,64
2010,WI,7,10.2,2.76,82.0,-0.74,62
2010,WI,8,8.6,4.43,78.9,-0.15,67
2010,WI,9,11.6,3.68,74.0,2.43,73
2010,WI,10,11.5,3.01,61.3,0.86,63
2010,WI,11,11.4,1.72,40.6,-1.06,83
2010,WI,12,11.8,1.79,23.6,-0.76,76
2011,WI,1,13.6,1.26,30.6,-2.35,81
2011,WI,2,11.9,1.46,32.1,-1.23,72
2011,WI,3,15.1,1.79,43.8,-1.5,70
2011,WI,4,14.4,2.22,56.3,-0.54,64
2011,WI,5,11.7,3.08,69.5,2.58,58
2011,WI,6,11.5,5.3,79.8,1.24,57
2011,WI,7,11.4,3.07,81.2,2.32,68
2011,WI,8,9.6,4.37,76.9,0.46,75
2011,WI,9,9.9,2.76,70.7,-1.04,71
2011,WI,10,11.9,1.79,62.1,-2.11,61
2011,WI,11,11.7,1.24,45.0,-0.75,72
2011,WI,12,12.1,1.29,25.2,-2.33,82
2012,WI,1,11.3,1.06,22.9,1.59,78
2012,WI,2,13.1,1.1,23.6,0.66,79
2012,WI,3,13.5,1.39,36.1,-2.04,69
2012,WI,4,15.3,4.55,60.3,1.12,64
2012,WI,5,13.7,4.37,73.4,1.17,63
2012,WI,6,12.2,3.63,73.3,-0.07,67
2012,WI,7,10.0,5.45,86.1,2.02,68
2012,WI,8,10.7,5.85,81.1,-1.23,75
2012,WI,9,10.6,1.88,66.0,1.92,67
2012,WI,10,12.9,3.45,64.3,-2.17,74
2012,WI,11,12.3,1.99,48.5,-0.01,76
2012,WI,12,12.0,1.26,26.4,-1.66,83
2013,WI,1,12.2,0.72,30.0,-2.25,73
2013,WI,2,13.5,1.53,24.1,0.12,75
2013,WI,3,14.2,1.01,45.5,-0.96,67
2013,WI,4,12.5,4.34,56.4,1.37,62
2013,WI,5,13.8,1.96,68.7,2.67,56
2013,WI,6,9.9,5.7,77.6,-1.29,68
2013,WI,7,9.8,4.97,81.8,2.05,69
2013,WI,8,10.0,5.78,85.2,1.71,66
2013,WI,9,10.5,4.37,74.5,1.41,66
2013,WI,10,13.4,2.2,59.7,-1.95,75
2013,WI,11,11.5,3.47,46.1,-1.63,84
2013,WI,12,11.8,1.41,27.1,0.04,77
2014,WI,1,13.6,1.7,21.6,0.61,74
2014,WI,2,12.0,0.64,34.0,1.84,77
2014,WI,3,12.7,2.88,43.6,-0.23,69
2014,WI,4,14.6,3.65,59.7,0.06,54
2014,WI,5,13.0,3.7,63.2,-1.5,64
2014,WI,6,11.1,3.39,76.9,0.08,67
2014,WI,7,10.4,2.26,81.0,-0.34,62
2014,WI,8,9.7,3.4,82.3,0.52,76
2014,WI,9,10.3,5.34,70.2,0.99,76
2014,WI,10,12.9,2.63,58.0,-0.68,69
2014,WI,11,11.3,2.1,40.2,0.45,73
2014,WI,12,12.2,1.34,23.7,-0.3,79
2015,WI,1,12.3,0.76,20.6,-1.63,72
2015,WI,2,13.7,1.28,29.0,-1.05,67
2015,WI,3,12.9,2.7,44.1,-2.06,62
2015,WI,4,13.9,4.45,50.3,0.92,62
2015,WI,5,13.5,3.45,69.3,0.74,55
2015,WI,6,11.3,4.17,78.1,0.88,66
2015,WI,7,11.2,3.49,76.4,1.38,68
2015,WI,8,9.3,5.7,81.1,-1.57,69
2015,WI,9,9.4,2.69,72.7,-1.12,64
2015,WI,10,12.6,2.16,55.4,1.45,66
2015,WI,11,12.2,2.94,49.6,-1.1,77
2015,WI,12,13.1,1.25,32.5,1.81,71
1992,WV,1,10.6,2.05,39.4,1.06,79
1992,WV,2,8.9,1.97,51.0,-1.2,64
1992,WV,3,11.1,3.44,60.4,0.22,69
1992,WV,4,10.4,3.71,65.6,-2.04,58
1992,WV,5,9.4,4.35,73.6,-2.02,74
1992,WV,6,7.3,2.25,80.8,1.23,72
1992,WV,7,7.2,6.23,86.5,1.47,75
1992,WV,8,6.1,2.06,84.9,-0.2,73
1992,WV,9,7.2,5.37,80.2,-1.87,79
1992,WV,10,9.7,1.77,71.5,2.35,71
1992,WV,11,9.7,4.96,58.8,0.7,70
1992,WV,12,8.3,4.31,49.4,-1.33,74
1993,WV,1,9.4,2.01,40.0,1.4,78
1993,WV,2,11.1,2.85,52.0,1.37,68
1993,WV,3,11.7,3.79,50.3,0.36,74
1993,WV,4,9.9,4.91,63.5,2.3,60
1993,WV,5,7.6,6.38,77.8,0.43,73
1993,WV,6,8.5,3.23,87.7,-0.51,68
1993,WV,7,8.3,3.95,81.0,-1.88,78
1993,WV,8,6.3,5.72,86.7,1.28,80
1993,WV,9,8.4,4.21,79.1,-1.61,78
1993,WV,10,8.9,1.93,72.4,-1.68,77
1993,WV,11,9.4,2.94,62.9,1.4,73
1993,WV,12,8.7,2.65,41.3,0.54,75
1994,WV,1,9.9,4.94,38.3,-0.35,67
1994,WV,2,10.6,3.69,48.0,-1.53,75
1994,WV,3,11.5,4.95,58.9,-0.9,65
1994,WV,4,9.3,4.98,64.7,0.95,65
1994,WV,5,9.4,3.66,80.5,-2.29,64
1994,WV,6,8.0,5.46,77.6,-0.87,63
1994,WV,7,7.6,4.69,84.9,0.83,75
1994,WV,8,7.6,3.23,80.6,-0.64,78
1994,WV,9,9.0,2.4,73.1,-1.42,82
1994,WV,10,8.8,1.67,69.2,-2.32,66
1994,WV,11,9.8,2.76,53.8,0.36,67
1994,WV,12,8.0,2.32,39.3,-1.42,69
1995,WV,1,10.2,2.74,39.6,1.7,68
1995,WV,2,10.9,2.63,48.4,-2.27,76
1995,WV,3,11.4,4.62,55.0,0.27,63
1995,WV,4,9.6,4.26,64.3,-0.04,55
1995,WV,5,9.8,5.25,73.2,1.0,72
1995,WV,6,8.9,4.08,76.7,-0.91,63
1995,WV,7,6.4,4.76,90.2,-2.05,79
1995,WV,8,6.3,5.31,80.6,-0.88,72
1995,WV,9,7.0,5.09,81.5,-0.84,77
1995,WV,10,10.2,3.68,66.6,-1.92,77
1995,WV,11,10.1,1.93,61.9,-0.07,78
1995,WV,12,10.2,3.99,47.7,-0.94,78
1996,WV,1,8.1,3.92,44.9,1.69,68
1996,WV,2,10.9,4.56,42.7,-1.82,63
1996,WV,3,10.6,2.52,55.9,0.79,72
1996,WV,4,10.7,2.63,68.0,-0.34,56
1996,WV,5,7.8,5.11,72.5,-0.4,64
1996,WV,6,7.2,2.66,76.9,2.49,67
1996,WV,7,6.3,4.89,80.6,-1.96,79
1996,WV,8,6.0,2.43,79.6,1.65,79
1996,WV,9,7.8,1.92,80.4,0.71,67
1996,WV,10,10.1,1.93,68.3,-1.92,65
1996,WV,11,9.2,3.27,56.6,-1.59,81
1996,WV,12,10.3,4.03,42.8,-1.62,81
1997,WV,1,8.6,3.7,44.4,1.54,80
1997,WV,2,11.1,3.91,49.4,-1.81,71
1997,WV,3,10.0,5.72,52.8,1.12,73
1997,WV,4,11.5,5.64,66.2,-0.41,64
1997,WV,5,8.9,2.88,70.0,0.37,67
1997,WV,6,6.8,4.16,80.6,-2.33,78
1997,WV,7,8.7,3.76,80.7,1.97,71
1997,WV,8,8.1,3.65,86.5,-0.19,82
1997,WV,9,7.9,3.95,72.5,-2.06,72
1997,WV,10,8.5,3.69,69.3,0.61,70
1997,WV,11,9.0,4.34,51.8,1.15,72
1997,WV,12,9.4,3.75,50.0,-0.75,80
1998,WV,1,10.0,2.41,41.7,2.31,70
1998,WV,2,9.8,2.69,52.2,-2.09,76
1998,WV,3,12.3,2.43,52.7,1.91,66
1998,WV,4,11.0,2.68,62.8,-0.37,69
1998,WV,5,8.1,3.55,79.2,0.7,72
1998,WV,6,8.7,3.98,76.7,-1.55,74
1998,WV,7,6.3,5.99,87.2,2.07,71
1998,WV,8,5.9,5.49,88.0,-1.75,68
1998,WV,9,8.1,3.71,83.6,1.9,81
1998,WV,10,9.7,3.15,67.8,1.7,75
1998,WV,11,9.7,5.23,60.4,0.58,76
1998,WV,12,9.8,2.95,45.5,1.97,79
1999,WV,1,8.7,3.29,39.4,-1.89,69
1999,WV,2,8.9,5.28,49.5,1.76,72
1999,WV,3,12.3,3.12,57.6,0.92,63
1999,WV,4,9.2,3.87,63.5,2.53,55
1999,WV,5,10.0,3.63,73.2,-0.3,72
1999,WV,6,7.5,2.12,86.2,0.09,75
1999,WV,7,7.4,3.33,87.7,1.32,74
1999,WV,8,7.0,4.81,83.7,-0.83,70
1999,WV,9,8.3,2.54,82.4,0.66,72
1999,WV,10,7.4,2.54,63.1,-1.68,63
1999,WV,11,8.7,5.09,51.4,-0.16,76
1999,WV,12,9.0,4.41,44.4,0.43,70
2000,WV,1,10.0,4.8,44.3,1.16,75
2000,WV,2,11.1,3.53,43.1,-2.25,76
2000,WV,3,11.8,4.85,57.5,0.28,66
2000,WV,4,10.8,4.09,70.4,1.54,62
2000,WV,5,8.2,5.48,76.0,-1.48,71
2000,WV,6,8.4,2.59,77.2,2.09,66
2000,WV,7,6.1,3.19,81.3,-0.12,68
2000,WV,8,6.7,3.06,84.2,-1.59,81
2000,WV,9,7.3,3.52,78.0,0.59,69
2000,WV,10,8.2,3.08,66.8,-1.63,69
2000,WV,11,11.3,5.45,63.1,-2.31,68
